filename,sample_ID,path,accession,study,biosample_accession,total_reads,total_bp,total_Gbp,min,max,mean,quartile_25,quartile_50,quartile_75,N25,N50,N75,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,ccs_algorithm,polymerase_version,seq_plate_chemistry_version,generator_facility,generator_contact,notes
m84046_230711_233802_s3.hifi_reads.bc2058.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230711_233802_s3.hifi_reads.bc2058.bam,SRR29483142,SRP305758,SAMN33758789,839447,17291182646,17.29,196.0,56905.0,20598,17426,19700,22903,17976,20585,24154,HG03017.HFSS2_m84046_230711_233802_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230701_003325_s1.hifi_reads.bc2058.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230701_003325_s1.hifi_reads.bc2058.bam,SRR29483141,SRP305758,SAMN33758789,1318825,27229904923,27.23,86.0,53663.0,20647,17449,19740,22995,18003,20636,24265,HG03017.HFSS2_m84046_230701_003325_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230701_003325_s1.hifi_reads.bc2058.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230701_003325_s1.hifi_reads.bc2058.bam,SRR29483141,SRP305758,SAMN33758789,1318825,27229904923,27.23,86.0,53663.0,20647,17449,19740,22995,18003,20636,24265,HG03017.HFSS2_m84046_230701_003325_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230701_003325_s1.hifi_reads.bc2058.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230701_003325_s1.hifi_reads.bc2058.bam,SRR29483141,SRP305758,SAMN33758789,1318825,27229904923,27.23,86.0,53663.0,20647,17449,19740,22995,18003,20636,24265,HG03017.HFSS2_m84046_230701_003325_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230522_234602_s2.hifi_reads.default.bam,HG02683,s3://human-pangenomics/working/HPRC/HG02683/raw_data/PacBio_HiFi/m84046_230522_234602_s2.hifi_reads.default.bam,SRR29483140,SRP305758,SAMN26267384,4498174,83440743489,83.44,181.0,52194.0,18549,15716,17848,20774,16242,18658,21835,HG02683.HFSS_m84046_230522_234602_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230519_231055_s2.hifi_reads.default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.default.bam,SRR29483139,SRP305758,SAMN26267395,2249313,39698841965,39.7,175.0,53764.0,17649,14640,16956,20011,15297,17906,21212,HG02300.HFSS_m84046_230519_231055_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230519_231055_s2.hifi_reads.default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.default.bam,SRR29483139,SRP305758,SAMN26267395,2249313,39698841965,39.7,175.0,53764.0,17649,14640,16956,20011,15297,17906,21212,HG02300.HFSS_m84046_230519_231055_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230519_231055_s2.hifi_reads.default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.default.bam,SRR29483139,SRP305758,SAMN26267395,2249313,39698841965,39.7,175.0,53764.0,17649,14640,16956,20011,15297,17906,21212,HG02300.HFSS_m84046_230519_231055_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_210130_s1.default--default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230628_210130_s1.default--default.bam,SRR29483188,SRP305758,SAMN26267395,979167,17104030297,17.1,381.0,52469.0,17467,14533,16767,19744,15155,17676,20913,HG02300.HFSS_m84046_230628_210130_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_210130_s1.default--default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230628_210130_s1.default--default.bam,SRR29483188,SRP305758,SAMN26267395,979167,17104030297,17.1,381.0,52469.0,17467,14533,16767,19744,15155,17676,20913,HG02300.HFSS_m84046_230628_210130_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_210130_s1.default--default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230628_210130_s1.default--default.bam,SRR29483188,SRP305758,SAMN26267395,979167,17104030297,17.1,381.0,52469.0,17467,14533,16767,19744,15155,17676,20913,HG02300.HFSS_m84046_230628_210130_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230617_040148_s2.hifi_reads.default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230617_040148_s2.hifi_reads.default.bam,SRR29483187,SRP305758,SAMN26267395,1837009,32052364911,32.05,181.0,50401.0,17448,14524,16754,19719,15145,17663,20886,HG02300.HFSS_m84046_230617_040148_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230617_040148_s2.hifi_reads.default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230617_040148_s2.hifi_reads.default.bam,SRR29483187,SRP305758,SAMN26267395,1837009,32052364911,32.05,181.0,50401.0,17448,14524,16754,19719,15145,17663,20886,HG02300.HFSS_m84046_230617_040148_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230617_040148_s2.hifi_reads.default.bam,HG02300,s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230617_040148_s2.hifi_reads.default.bam,SRR29483187,SRP305758,SAMN26267395,1837009,32052364911,32.05,181.0,50401.0,17448,14524,16754,19719,15145,17663,20886,HG02300.HFSS_m84046_230617_040148_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230522_234602_s2.hifi_reads.bc2060.bam,NA20905,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230522_234602_s2.hifi_reads.bc2060.bam,SRR29483135,SRP305758,SAMN33758801,1140898,21887464498,21.89,185.0,60727.0,19184,16112,18448,21605,16722,19366,22770,PG20905.HFSS_m84046_230522_234602_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230522_234602_s2.hifi_reads.bc2060.bam,NA20905,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230522_234602_s2.hifi_reads.bc2060.bam,SRR29483135,SRP305758,SAMN33758801,1140898,21887464498,21.89,185.0,60727.0,19184,16112,18448,21605,16722,19366,22770,PG20905.HFSS_m84046_230522_234602_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230623_210640_s1.hifi_reads.bc2060.bam,NA20905,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2060.bam,SRR29483134,SRP305758,SAMN33758801,841852,15990076578,15.99,1118.0,57118.0,18993,15983,18240,21338,16564,19129,22502,PG20905.HFSS_m84046_230623_210640_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230623_210640_s1.hifi_reads.bc2060.bam,NA20905,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2060.bam,SRR29483134,SRP305758,SAMN33758801,841852,15990076578,15.99,1118.0,57118.0,18993,15983,18240,21338,16564,19129,22502,PG20905.HFSS_m84046_230623_210640_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230712_000908_s4.hifi_reads.bc2061.bam,NA19043,s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230712_000908_s4.hifi_reads.bc2061.bam,SRR29483133,SRP305758,SAMN33758799,469037,9568200153,9.57,703.0,52679.0,20399,17194,19625,22917,17843,20581,24187,PG19043.HFSS_m84046_230712_000908_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230712_000908_s4.hifi_reads.bc2061.bam,NA19043,s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230712_000908_s4.hifi_reads.bc2061.bam,SRR29483133,SRP305758,SAMN33758799,469037,9568200153,9.57,703.0,52679.0,20399,17194,19625,22917,17843,20581,24187,PG19043.HFSS_m84046_230712_000908_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230519_231055_s2.hifi_reads.bc2061.bam,NA19043,s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.bc2061.bam,SRR29483132,SRP305758,SAMN33758799,1361729,27852231438,27.85,208.0,53274.0,20453,17235,19694,23011,17898,20663,24260,PG19043.HFSS_m84046_230519_231055_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230519_231055_s2.hifi_reads.bc2061.bam,NA19043,s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.bc2061.bam,SRR29483132,SRP305758,SAMN33758799,1361729,27852231438,27.85,208.0,53274.0,20453,17235,19694,23011,17898,20663,24260,PG19043.HFSS_m84046_230519_231055_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_182559_s4.hifi_reads.bc2064.bam,HG02257,s3://human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_HiFi/m84046_230628_182559_s4.hifi_reads.bc2064.bam,SRR29483131,SRP305758,SAMN17861237,3968964,76465650128,76.47,77.0,63975.0,19265,16922,18740,21259,17339,19332,22074,HG02257.HFSS_m84046_230628_182559_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230428_231421_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam,SRR29483130,SRP305758,SAMN41021627,3083311,60257689766,60.26,110.0,69875.0,19543,17112,19145,21685,17581,19752,22399,PG21093.HFSS_m84046_230428_231421_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230428_231421_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam,SRR29483130,SRP305758,SAMN41021627,3083311,60257689766,60.26,110.0,69875.0,19543,17112,19145,21685,17581,19752,22399,PG21093.HFSS_m84046_230428_231421_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230428_231421_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam,SRR29483130,SRP305758,SAMN41021627,3083311,60257689766,60.26,110.0,69875.0,19543,17112,19145,21685,17581,19752,22399,PG21093.HFSS_m84046_230428_231421_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230428_231421_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam,SRR29483130,SRP305758,SAMN41021627,3083311,60257689766,60.26,110.0,69875.0,19543,17112,19145,21685,17581,19752,22399,PG21093.HFSS_m84046_230428_231421_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_202347_s2.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2094.bam,SRR29483129,SRP305758,SAMN41021627,2792692,54112612451,54.11,123.0,56026.0,19376,16991,18980,21470,17449,19567,22172,PG21093.HFSS_m84046_230504_202347_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_202347_s2.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2094.bam,SRR29483129,SRP305758,SAMN41021627,2792692,54112612451,54.11,123.0,56026.0,19376,16991,18980,21470,17449,19567,22172,PG21093.HFSS_m84046_230504_202347_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_202347_s2.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2094.bam,SRR29483129,SRP305758,SAMN41021627,2792692,54112612451,54.11,123.0,56026.0,19376,16991,18980,21470,17449,19567,22172,PG21093.HFSS_m84046_230504_202347_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_202347_s2.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2094.bam,SRR29483129,SRP305758,SAMN41021627,2792692,54112612451,54.11,123.0,56026.0,19376,16991,18980,21470,17449,19567,22172,PG21093.HFSS_m84046_230504_202347_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230508_193709_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2094.bam,SRR29483128,SRP305758,SAMN41021627,1354780,26413339853,26.41,440.0,53286.0,19496,17081,19108,21617,17551,19704,22326,PG21093.HFSS_m84046_230508_193709_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230508_193709_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2094.bam,SRR29483128,SRP305758,SAMN41021627,1354780,26413339853,26.41,440.0,53286.0,19496,17081,19108,21617,17551,19704,22326,PG21093.HFSS_m84046_230508_193709_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230508_193709_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2094.bam,SRR29483128,SRP305758,SAMN41021627,1354780,26413339853,26.41,440.0,53286.0,19496,17081,19108,21617,17551,19704,22326,PG21093.HFSS_m84046_230508_193709_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230508_193709_s3.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2094.bam,SRR29483128,SRP305758,SAMN41021627,1354780,26413339853,26.41,440.0,53286.0,19496,17081,19108,21617,17551,19704,22326,PG21093.HFSS_m84046_230508_193709_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_195327_s1.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2094.bam,SRR29483199,SRP305758,SAMN41021627,2740877,53155443118,53.16,124.0,55799.0,19393,17008,18995,21488,17466,19584,22193,PG21093.HFSS_m84046_230504_195327_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_195327_s1.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2094.bam,SRR29483199,SRP305758,SAMN41021627,2740877,53155443118,53.16,124.0,55799.0,19393,17008,18995,21488,17466,19584,22193,PG21093.HFSS_m84046_230504_195327_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_195327_s1.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2094.bam,SRR29483199,SRP305758,SAMN41021627,2740877,53155443118,53.16,124.0,55799.0,19393,17008,18995,21488,17466,19584,22193,PG21093.HFSS_m84046_230504_195327_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_195327_s1.hifi_reads.bc2094.bam,NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2094.bam,SRR29483199,SRP305758,SAMN41021627,2740877,53155443118,53.16,124.0,55799.0,19393,17008,18995,21488,17466,19584,22193,PG21093.HFSS_m84046_230504_195327_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230623_213746_s2.hifi_reads.bc1003.bam,HG04204,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m84046_230623_213746_s2.hifi_reads.bc1003.bam,SRR29483198,SRP305758,SAMN26267390,3313451,62394610705,62.39,232.0,60239.0,18830,16070,18088,20933,16521,18831,21925,HG04204.HFSS_m84046_230623_213746_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230531_214232_s2.hifi_reads.bc2011.bam,NA18747,s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m84046_230531_214232_s2.hifi_reads.bc2011.bam,SRR29483196,SRP305758,SAMN33758797,2699589,53004210316,53.0,342.0,50521.0,19634,16951,18998,21798,17420,19695,22725,PG18747_1.HFSS_m84046_230531_214232_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230720_185410_s2.hifi_reads.bc2006.bam,HG02451,s3://human-pangenomics/working/HPRC/HG02451/raw_data/PacBio_HiFi/m84046_230720_185410_s2.hifi_reads.bc2006.bam,SRR29483195,SRP305758,SAMN33758786,2650321,49774606276,49.77,175.0,49086.0,18780,16117,18053,20895,16545,18768,21880,HG02451.HFSS3_m84046_230720_185410_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230502_210601_s4.hifi_reads.bc2095.bam,HG03611,s3://human-pangenomics/working/HPRC/HG03611/raw_data/PacBio_HiFi/m84046_230502_210601_s4.hifi_reads.bc2095.bam,SRR29483194,SRP305758,SAMN41021628,2331526,50186456480,50.19,163.0,64183.0,21525,18482,20831,24004,19055,21657,25096,PG03611.HFSS_m84046_230502_210601_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
